gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_RS22485	MMAR_RS22485	RNA polymerase sigma-70 factor	General	3.8951	5.1131e-02	2.9757e-01	NO
MMAR_RS22710	MMAR_RS22710	acyclic terpene utilization AtuA family protein	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS22785	MMAR_RS22785	acetyl-CoA acetyltransferase	General	4.0434	5.2651e-02	2.9757e-01	NO
MMAR_RS22815	pcrA	DNA helicase PcrA	General	1.4643	2.8622e-02	2.9757e-01	NO
MMAR_RS30605	MMAR_RS30605	zinc finger domain-containing protein	General	3.9299	5.5042e-02	2.9757e-01	NO
MMAR_RS22985	MMAR_RS22985	LLM class F420-dependent oxidoreductase	General	-4.2643	4.9713e-02	2.9757e-01	NO
MMAR_RS30640	MMAR_RS30640	hypothetical protein	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS23195	MMAR_RS23195	PLP-dependent cysteine synthase family protein	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS23260	MMAR_RS23260	flavin-containing monooxygenase	General	-4.1619	4.7796e-02	2.9757e-01	NO
MMAR_RS23305	MMAR_RS23305	DUF2537 domain-containing protein	General	-5.0181	3.6203e-02	2.9757e-01	NO
MMAR_RS23365	MMAR_RS23365	YccF domain-containing protein	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS23455	MMAR_RS23455	SRPBCC family protein	General	4.0878	5.3235e-02	2.9757e-01	NO
MMAR_RS23490	MMAR_RS23490	hypothetical protein	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS23500	MMAR_RS23500	FadD3 family acyl-CoA ligase	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS23505	MMAR_RS23505	amidohydrolase family protein	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS23530	MMAR_RS23530	cytochrome P450	General	4.0878	5.3235e-02	2.9757e-01	NO
MMAR_RS23545	MMAR_RS23545	hypothetical protein	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS23700	MMAR_RS23700	hypothetical protein	General	3.7150	5.0376e-02	2.9757e-01	NO
MMAR_RS23750	MMAR_RS23750	hypothetical protein	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS23770	MMAR_RS23770	amidohydrolase family protein	General	4.2250	5.5358e-02	2.9757e-01	NO
MMAR_RS23835	MMAR_RS23835	SDR family NAD(P)-dependent oxidoreductase	General	3.9281	5.0790e-02	2.9757e-01	NO
MMAR_RS23840	MMAR_RS23840	SDR family NAD(P)-dependent oxidoreductase	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS23860	MMAR_RS23860	M24 family metallopeptidase	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS23870	MMAR_RS23870	cytochrome P450	General	4.4164	5.1204e-02	2.9757e-01	NO
MMAR_RS24035	MMAR_RS24035	CaiB/BaiF CoA transferase family protein	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS24075	MMAR_RS24075	hypothetical protein	General	4.2250	5.5358e-02	2.9757e-01	NO
MMAR_RS24100	MMAR_RS24100	lycopene cyclase domain-containing protein	General	3.9281	5.0790e-02	2.9757e-01	NO
MMAR_RS24145	MMAR_RS24145	AAA family ATPase	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS24455	csoR	copper-sensing transcriptional repressor CsoR	General	0.6485	4.3970e-02	2.9757e-01	NO
MMAR_RS24685	MMAR_RS24685	gamma-glutamyltransferase family protein	General	-4.3997	5.3094e-02	2.9757e-01	NO
MMAR_RS24710	MMAR_RS24710	carboxymuconolactone decarboxylase family protein	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS24715	MMAR_RS24715	NAD(P)-dependent oxidoreductase	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS24730	MMAR_RS24730	TetR/AcrR family transcriptional regulator	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS24765	MMAR_RS24765	beta/alpha barrel domain-containing protein	General	3.9299	5.5042e-02	2.9757e-01	NO
MMAR_RS24845	MMAR_RS24845	PucR family transcriptional regulator	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS24890	MMAR_RS24890	alpha/beta fold hydrolase	General	1.7784	2.9237e-02	2.9757e-01	NO
MMAR_RS25005	MMAR_RS25005	MCE family protein	General	0.7541	3.1322e-02	2.9757e-01	NO
MMAR_RS25050	fadD17	long-chain-fatty-acid--CoA ligase FadD17	General	4.2250	5.5358e-02	2.9757e-01	NO
MMAR_RS25055	MMAR_RS25055	PE family protein	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS25080	MMAR_RS25080	fructosamine kinase family protein	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS25120	MMAR_RS25120	thiolase family protein	General	-3.6867	5.4917e-02	2.9757e-01	NO
MMAR_RS25170	MMAR_RS25170	SDR family oxidoreductase	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS25200	kstD	3-oxosteroid 1-dehydrogenase	General	4.9174	4.9453e-02	2.9757e-01	NO
MMAR_RS25205	MMAR_RS25205	enoyl-CoA hydratase ChsH3	General	-4.2643	4.9713e-02	2.9757e-01	NO
MMAR_RS25215	MMAR_RS25215	17-hydroxy-3-oxo-4-pregnene-20-carboxyl-CoA lyase	General	3.7150	5.0376e-02	2.9757e-01	NO
MMAR_RS25225	MMAR_RS25225	bifunctional MaoC family dehydratase N-terminal/OB-fold nucleic acid binding domain-containing protein	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS25230	fadE29	acyl-CoA dehydrogenase FadE29	General	-4.5481	3.2627e-02	2.9757e-01	NO
MMAR_RS25260	MMAR_RS25260	SDR family oxidoreductase	General	4.0434	5.2651e-02	2.9757e-01	NO
MMAR_RS25395	hsaC	iron-dependent extradiol dioxygenase HsaC	General	3.9299	5.5042e-02	2.9757e-01	NO
MMAR_RS25410	MMAR_RS25410	ferredoxin--NADP reductase	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS25430	MMAR_RS25430	Rv3575c family transcriptional regulator	General	-3.8333	3.0757e-02	2.9757e-01	NO
MMAR_RS25435	MMAR_RS25435	metal ABC transporter solute-binding protein, Zn/Mn family	General	4.3715	4.9627e-02	2.9757e-01	NO
MMAR_RS25455	MMAR_RS25455	sensor domain-containing protein	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS25550	MMAR_RS25550	DHA2 family efflux MFS transporter permease subunit	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS25555	MMAR_RS25555	polyprenyl synthetase family protein	General	-4.2094	3.8209e-02	2.9757e-01	NO
MMAR_RS25630	folB	dihydroneopterin aldolase	General	3.9281	5.0790e-02	2.9757e-01	NO
MMAR_RS25780	topA	type I DNA topoisomerase	General	-0.4926	4.7389e-02	2.9757e-01	NO
MMAR_RS25800	MMAR_RS25800	PAS domain-containing protein	General	-0.5493	5.1530e-02	2.9757e-01	NO
MMAR_RS25915	crp	cAMP-activated global transcriptional regulator CRP	General	-0.8153	3.2131e-02	2.9757e-01	NO
MMAR_RS25990	MMAR_RS25990	DUF6328 family protein	General	4.9998	3.5142e-02	2.9757e-01	NO
MMAR_RS25995	MMAR_RS25995	STAS domain-containing protein	General	0.9288	4.8486e-02	2.9757e-01	NO
MMAR_RS26010	MMAR_RS26010	anti-sigma regulatory factor	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS26020	MMAR_RS26020	SpoIIE family protein phosphatase	General	4.7782	5.0963e-02	2.9757e-01	NO
MMAR_RS26045	selA	L-seryl-tRNA(Sec) selenium transferase	General	-3.6091	5.0494e-02	2.9757e-01	NO
MMAR_RS26110	MMAR_RS26110	DUF58 domain-containing protein	General	3.8951	5.1131e-02	2.9757e-01	NO
MMAR_RS26160	egtC	ergothioneine biosynthesis protein EgtC	General	3.8951	5.1131e-02	2.9757e-01	NO
MMAR_RS26225	MMAR_RS26225	TetR/AcrR family transcriptional regulator	General	1.3026	2.9508e-02	2.9757e-01	NO
MMAR_RS26270	MMAR_RS26270	FAD-binding oxidoreductase	General	0.4721	3.9432e-02	2.9757e-01	NO
MMAR_RS26275	MMAR_RS26275	class I SAM-dependent methyltransferase	General	0.7792	3.4617e-02	2.9757e-01	NO
MMAR_RS26365	MMAR_RS26365	PPOX class F420-dependent oxidoreductase	General	4.4499	5.1520e-02	2.9757e-01	NO
MMAR_RS26395	MMAR_RS26395	PPE family protein	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS26470	MMAR_RS26470	AMP-dependent synthetase/ligase	General	-0.7057	4.1123e-02	2.9757e-01	NO
MMAR_RS26520	MMAR_RS26520	DUF2237 family protein	General	-4.0159	4.1959e-02	2.9757e-01	NO
MMAR_RS26600	MMAR_RS26600	ABC transporter permease	General	3.8965	5.4480e-02	2.9757e-01	NO
MMAR_RS26670	MMAR_RS26670	NADPH:quinone oxidoreductase family protein	General	3.9299	5.5042e-02	2.9757e-01	NO
MMAR_RS26680	MMAR_RS26680	lipoprotein LpqH	General	1.0238	3.1028e-02	2.9757e-01	NO
MMAR_RS26800	wzm	galactan export ABC transporter permease subunit Wzm/RfbD	General	-4.5481	3.2627e-02	2.9757e-01	NO
MMAR_RS26845	MMAR_RS26845	peptidoglycan DD-metalloendopeptidase family protein	General	4.7463	4.9285e-02	2.9757e-01	NO
MMAR_RS26850	MMAR_RS26850	NfeD C-terminal domain-containing protein	General	4.2540	4.2087e-02	2.9757e-01	NO
MMAR_RS26945	MMAR_RS26945	esterase family protein	General	-1.1106	3.1554e-02	2.9757e-01	NO
MMAR_RS27030	MMAR_RS27030	TetR/AcrR family transcriptional regulator	General	3.9281	5.0790e-02	2.9757e-01	NO
MMAR_RS27075	MMAR_RS27075	LCP family protein	General	-4.2643	4.9713e-02	2.9757e-01	NO
MMAR_RS29930	MMAR_RS29930	hypothetical protein	General	-1.4849	3.0106e-02	2.9757e-01	NO
MMAR_RS27100	MMAR_RS27100	hypothetical protein	General	1.1936	3.0144e-02	2.9757e-01	NO
MMAR_RS27110	MMAR_RS27110	hypothetical protein	General	1.3982	3.3340e-02	2.9757e-01	NO
MMAR_RS27120	MMAR_RS27120	hypothetical protein	General	-3.8333	3.0757e-02	2.9757e-01	NO
MMAR_RS27215	MMAR_RS27215	YbaB/EbfC family nucleoid-associated protein	General	3.7150	5.0376e-02	2.9757e-01	NO
MMAR_RS27255	MMAR_RS27255	EspA/EspE family type VII secretion system effector	General	3.8951	5.1131e-02	2.9757e-01	NO
MMAR_RS27275	MMAR_RS27275	EspA/EspE family type VII secretion system effector	General	3.6015	5.1066e-02	2.9757e-01	NO
MMAR_RS29105	MMAR_RS29105	hypothetical protein	General	3.9281	5.0790e-02	2.9757e-01	NO
MMAR_RS27435	MMAR_RS27435	WXG100 family type VII secretion target	General	3.5684	5.0895e-02	2.9757e-01	NO
MMAR_RS27480	murJ	murein biosynthesis integral membrane protein MurJ	General	-0.7882	3.1753e-02	2.9757e-01	NO
MMAR_RS27490	MMAR_RS27490	RsmA family anti-sigma factor	General	-4.2643	4.9713e-02	2.9757e-01	NO
MMAR_RS06525	MMAR_RS06525	winged helix-turn-helix transcriptional regulator	General	4.2368	5.5560e-02	2.9816e-01	NO
MMAR_RS00305	MMAR_RS00305	LpqN/LpqT family lipoprotein	General	-1.6003	5.5658e-02	2.9836e-01	NO
MMAR_RS01000	MMAR_RS01000	TetR/AcrR family transcriptional regulator	General	3.5840	5.6341e-02	3.0073e-01	NO
MMAR_RS08760	MMAR_RS08760	phthiocerol/phthiodiolone dimycocerosyl transferase	General	-0.9580	5.6309e-02	3.0073e-01	NO
MMAR_RS12475	MMAR_RS12475	NAD kinase	General	3.6917	5.6187e-02	3.0073e-01	NO
MMAR_RS20500	prmC	peptide chain release factor N(5)-glutamine methyltransferase	General	3.5840	5.6341e-02	3.0073e-01	NO
MMAR_RS05330	MMAR_RS05330	acyl-CoA dehydrogenase family protein	General	3.8174	5.6617e-02	3.0123e-01	NO
MMAR_RS22960	MMAR_RS22960	NAD(P)H-dependent amine dehydrogenase family protein	General	3.8174	5.6617e-02	3.0123e-01	NO
MMAR_RS23120	MMAR_RS23120	VOC family protein	General	3.8174	5.6617e-02	3.0123e-01	NO
MMAR_RS17000	MMAR_RS17000	NAD(P)-binding protein	General	1.6354	5.6731e-02	3.0151e-01	NO
MMAR_RS00015	dnaN	DNA polymerase III subunit beta	General	-0.7553	5.6870e-02	3.0160e-01	NO
MMAR_RS02205	MMAR_RS02205	trehalose monomycolate exporter MmpL3	General	-0.5623	5.6836e-02	3.0160e-01	NO
MMAR_RS22315	MMAR_RS22315	WXG100 family type VII secretion target	General	6.2735	5.7157e-02	3.0281e-01	NO
MMAR_RS21900	coaA	type I pantothenate kinase	General	0.4598	5.7302e-02	3.0325e-01	NO
MMAR_RS04110	MMAR_RS04110	FAS1-like dehydratase domain-containing protein	General	0.7410	5.8361e-02	3.0656e-01	NO
MMAR_RS10040	MMAR_RS10040	ABC transporter ATP-binding protein	General	4.0897	5.8109e-02	3.0656e-01	NO
MMAR_RS11615	MMAR_RS11615	aldolase/citrate lyase family protein	General	-0.3376	5.8321e-02	3.0656e-01	NO
MMAR_RS14545	MMAR_RS14545	DUF1906 domain-containing protein	General	-5.0991	5.8285e-02	3.0656e-01	NO
MMAR_RS15845	MMAR_RS15845	non-ribosomal peptide synthetase	General	0.6838	5.8328e-02	3.0656e-01	NO
MMAR_RS18305	MMAR_RS18305	amidase	General	4.4756	5.8161e-02	3.0656e-01	NO
MMAR_RS27385	MMAR_RS27385	hypothetical protein	General	-0.7037	5.8222e-02	3.0656e-01	NO
MMAR_RS25540	MMAR_RS25540	serine hydrolase	General	0.8111	5.8440e-02	3.0665e-01	NO
MMAR_RS31350	MMAR_RS31350	MinD/ParA family ATP-binding protein	General	-0.7793	5.8659e-02	3.0748e-01	NO
MMAR_RS13925	MMAR_RS13925	MTH1187 family thiamine-binding protein	General	4.1232	5.8822e-02	3.0801e-01	NO
MMAR_RS04355	MMAR_RS04355	membrane protein	General	1.0596	5.9156e-02	3.0878e-01	NO
MMAR_RS14585	MMAR_RS14585	MMP alpha-(1->4)-mannosyltransferase	General	4.4189	5.9036e-02	3.0878e-01	NO
MMAR_RS14910	MMAR_RS14910	fumarylacetoacetate hydrolase family protein	General	1.0596	5.9156e-02	3.0878e-01	NO
MMAR_RS08955	MMAR_RS08955	DUF2469 domain-containing protein	General	0.6493	5.9618e-02	3.1087e-01	NO
MMAR_RS19765	MMAR_RS19765	DUF3618 domain-containing protein	General	1.1971	5.9778e-02	3.1137e-01	NO
MMAR_RS04555	MMAR_RS04555	PPE family protein	General	3.8189	6.0069e-02	3.1223e-01	NO
MMAR_RS18930	MMAR_RS18930	type I polyketide synthase	General	3.8189	6.0069e-02	3.1223e-01	NO
MMAR_RS10500	ruvA	Holliday junction branch migration protein RuvA	General	-4.3553	6.0315e-02	3.1319e-01	NO
MMAR_RS04680	MMAR_RS04680	lysylphosphatidylglycerol synthase transmembrane domain-containing protein	General	3.8192	6.1087e-02	3.1462e-01	NO
MMAR_RS08370	MMAR_RS08370	uroporphyrinogen decarboxylase/cobalamine-independent methonine synthase family protein	General	3.8192	6.1087e-02	3.1462e-01	NO
MMAR_RS11755	MMAR_RS11755	DNA polymerase IV	General	3.8192	6.1087e-02	3.1462e-01	NO
MMAR_RS31330	MMAR_RS31330	ABC transporter ATP-binding protein	General	4.6738	6.1104e-02	3.1462e-01	NO
MMAR_RS18710	MMAR_RS18710	mechanosensitive ion channel family protein	General	3.8192	6.1087e-02	3.1462e-01	NO
MMAR_RS22630	MMAR_RS22630	O-antigen ligase family protein	General	4.2272	6.1161e-02	3.1462e-01	NO
MMAR_RS23155	MMAR_RS23155	cation-translocating P-type ATPase	General	-4.5473	6.0801e-02	3.1462e-01	NO
MMAR_RS24390	pstA	phosphate ABC transporter permease PstA	General	3.8192	6.1087e-02	3.1462e-01	NO
MMAR_RS25305	fadA6	steroid 3-ketoacyl-CoA thiolase FadA6	General	3.6080	6.0986e-02	3.1462e-01	NO
MMAR_RS18040	rocD	ornithine--oxo-acid transaminase	General	1.0590	6.1306e-02	3.1504e-01	NO
MMAR_RS13540	MMAR_RS13540	hemolysin family protein	General	4.4770	6.1408e-02	3.1523e-01	NO
MMAR_RS06140	MMAR_RS06140	TetR/AcrR family transcriptional regulator	General	-0.5785	6.1561e-02	3.1569e-01	NO
MMAR_RS04345	MMAR_RS04345	glycosyltransferase family 2 protein	General	4.2607	6.1955e-02	3.1640e-01	NO
MMAR_RS15100	MMAR_RS15100	hypothetical protein	General	4.2607	6.1955e-02	3.1640e-01	NO
MMAR_RS25450	MMAR_RS25450	sensor domain-containing protein	General	4.3376	6.1832e-02	3.1640e-01	NO
MMAR_RS25735	MMAR_RS25735	hypothetical protein	General	-4.6947	6.1946e-02	3.1640e-01	NO
MMAR_RS10060	MMAR_RS10060	ArsB/NhaD family transporter	General	-0.9723	6.2214e-02	3.1675e-01	NO
MMAR_RS14400	MMAR_RS14400	DUF732 domain-containing protein	General	-0.9723	6.2214e-02	3.1675e-01	NO
MMAR_RS20525	thrC	threonine synthase	General	-0.9723	6.2214e-02	3.1675e-01	NO
MMAR_RS18245	MMAR_RS18245	PPE family protein	General	-0.7255	6.2611e-02	3.1812e-01	NO
MMAR_RS25875	MMAR_RS25875	chymotrypsin family serine protease	General	0.9870	6.2553e-02	3.1812e-01	NO
MMAR_RS26885	MMAR_RS26885	arabinosyltransferase domain-containing protein	General	-0.9451	6.2981e-02	3.1967e-01	NO
MMAR_RS14690	MMAR_RS14690	DIP1984 family protein	General	4.5864	6.3666e-02	3.2282e-01	NO
MMAR_RS20235	MMAR_RS20235	CAP domain-containing protein	General	-1.0794	6.4296e-02	3.2568e-01	NO
MMAR_RS13955	MMAR_RS13955	phage holin family protein	General	4.3676	6.4586e-02	3.2681e-01	NO
MMAR_RS18490	MMAR_RS18490	nitrite/sulfite reductase	General	0.5780	6.5073e-02	3.2894e-01	NO
MMAR_RS12065	MMAR_RS12065	acyl-CoA thioesterase II	General	0.7364	6.5757e-02	3.3206e-01	NO
MMAR_RS24790	MMAR_RS24790	sensor histidine kinase	General	-0.7274	6.5834e-02	3.3212e-01	NO
MMAR_RS05180	MMAR_RS05180	type Z 30S ribosomal protein S14	General	1.4043	6.5944e-02	3.3233e-01	NO
MMAR_RS00290	MMAR_RS00290	YqgE/AlgH family protein	General	-1.0366	6.6457e-02	3.3367e-01	NO
MMAR_RS05205	rpmD	50S ribosomal protein L30	General	4.7196	6.6439e-02	3.3367e-01	NO
MMAR_RS06060	MMAR_RS06060	NAD(P)H-quinone dehydrogenase	General	3.3959	6.6479e-02	3.3367e-01	NO
MMAR_RS16245	MMAR_RS16245	leucyl aminopeptidase	General	-1.3581	6.6363e-02	3.3367e-01	NO
MMAR_RS00285	MMAR_RS00285	MFS transporter	General	-4.0294	6.7194e-02	3.3577e-01	NO
MMAR_RS05215	MMAR_RS05215	LLM class flavin-dependent oxidoreductase	General	-3.8018	6.7265e-02	3.3577e-01	NO
MMAR_RS08995	MMAR_RS08995	siderophore-interacting protein	General	4.8614	6.7371e-02	3.3577e-01	NO
MMAR_RS22950	pstS	phosphate ABC transporter substrate-binding protein PstS	General	0.5531	6.7316e-02	3.3577e-01	NO
MMAR_RS23145	MMAR_RS23145	antitoxin	General	-4.0294	6.7194e-02	3.3577e-01	NO
MMAR_RS24660	MMAR_RS24660	cytochrome P450	General	-4.0294	6.7194e-02	3.3577e-01	NO
MMAR_RS25535	mhuD	mycobilin-forming heme oxygenase MhuD	General	-3.4912	6.7204e-02	3.3577e-01	NO
MMAR_RS15830	MMAR_RS15830	MbtH family protein	General	-0.8321	6.7836e-02	3.3775e-01	NO
MMAR_RS19930	MMAR_RS19930	amidohydrolase family protein	General	-4.0469	6.7987e-02	3.3783e-01	NO
MMAR_RS24160	MMAR_RS24160	amidohydrolase family protein	General	-4.0469	6.7987e-02	3.3783e-01	NO
MMAR_RS21140	MMAR_RS21140	ABC transporter permease	General	-3.5221	6.8229e-02	3.3869e-01	NO
MMAR_RS23600	MMAR_RS23600	MCE family protein	General	0.9224	6.8661e-02	3.4015e-01	NO
MMAR_RS24005	MMAR_RS24005	proline iminopeptidase-family hydrolase	General	0.9224	6.8661e-02	3.4015e-01	NO
MMAR_RS20980	MMAR_RS20980	DEAD/DEAH box helicase	General	1.0429	6.8981e-02	3.4106e-01	NO
MMAR_RS24340	MMAR_RS24340	nucleoside deaminase	General	4.3398	6.8922e-02	3.4106e-01	NO
MMAR_RS06780	MMAR_RS06780	YlbL family protein	General	3.9798	6.9099e-02	3.4130e-01	NO
MMAR_RS09805	recX	recombination regulator RecX	General	-1.1712	6.9379e-02	3.4234e-01	NO
MMAR_RS25950	MMAR_RS25950	metallophosphoesterase	General	-1.3452	7.0232e-02	3.4621e-01	NO
MMAR_RS03950	hbhA	heparin-binding hemagglutinin HbhA	General	0.9208	7.0778e-02	3.4786e-01	NO
MMAR_RS07495	dosR	hypoxia response regulator transcription factor DosR/DevR	General	0.8595	7.0648e-02	3.4786e-01	NO
MMAR_RS21495	MMAR_RS21495	HhH-GPD-type base excision DNA repair protein	General	-0.7983	7.0774e-02	3.4786e-01	NO
MMAR_RS01545	MMAR_RS01545	hypothetical protein	General	3.3397	7.1571e-02	3.5106e-01	NO
MMAR_RS24650	MMAR_RS24650	GAF domain-containing protein	General	3.3397	7.1571e-02	3.5106e-01	NO
MMAR_RS15370	MMAR_RS15370	helix-turn-helix transcriptional regulator	General	0.5903	7.2170e-02	3.5366e-01	NO
MMAR_RS04380	MMAR_RS04380	VOC family protein	General	-0.8331	7.2557e-02	3.5381e-01	NO
MMAR_RS09655	MMAR_RS09655	PPE family protein, SVP subgroup	General	-0.8331	7.2557e-02	3.5381e-01	NO
MMAR_RS10700	MMAR_RS10700	purple acid phosphatase family protein	General	-0.8331	7.2557e-02	3.5381e-01	NO
MMAR_RS24870	MMAR_RS24870	DHA2 family efflux MFS transporter permease subunit	General	3.3399	7.2378e-02	3.5381e-01	NO
MMAR_RS26145	MMAR_RS26145	class I SAM-dependent methyltransferase	General	-0.8331	7.2557e-02	3.5381e-01	NO
MMAR_RS05845	MMAR_RS05845	hypothetical protein	General	-0.8012	7.2993e-02	3.5523e-01	NO
MMAR_RS29770	MMAR_RS29770	ATP-binding protein	General	-4.0115	7.2981e-02	3.5523e-01	NO
MMAR_RS01030	gcvP	aminomethyl-transferring glycine dehydrogenase	General	-1.3371	7.3495e-02	3.5698e-01	NO
MMAR_RS16540	MMAR_RS16540	IS1380-like element ISMyma7 family transposase	General	-0.6215	7.3457e-02	3.5698e-01	NO
MMAR_RS25890	marP	acid resistance serine protease MarP	General	1.0592	7.3685e-02	3.5720e-01	NO
MMAR_RS27175	MMAR_RS27175	LLM class F420-dependent oxidoreductase	General	1.0592	7.3685e-02	3.5720e-01	NO
MMAR_RS16295	MMAR_RS16295	MmpS family transport accessory protein	General	-3.7413	7.4147e-02	3.5909e-01	NO
MMAR_RS03385	MMAR_RS03385	rhodanese-like domain-containing protein	General	-4.0135	7.4544e-02	3.6056e-01	NO
MMAR_RS24895	MMAR_RS24895	GAP family protein	General	-0.8764	7.4595e-02	3.6056e-01	NO
MMAR_RS25940	MMAR_RS25940	WhiB family transcriptional regulator	General	-0.1891	7.4854e-02	3.6145e-01	NO
MMAR_RS06745	MMAR_RS06745	sensor domain-containing protein	General	-0.6379	7.5238e-02	3.6296e-01	NO
MMAR_RS07450	budA	acetolactate decarboxylase	General	3.7137	7.5462e-02	3.6330e-01	NO
MMAR_RS08260	MMAR_RS08260	anti-apoptotic protein	General	4.2023	7.5474e-02	3.6330e-01	NO
MMAR_RS09310	mqo	malate dehydrogenase (quinone)	General	4.9116	7.5529e-02	3.6330e-01	NO
MMAR_RS08960	MMAR_RS08960	GAF and ANTAR domain-containing protein	General	4.7239	7.5815e-02	3.6397e-01	NO
MMAR_RS26300	MMAR_RS26300	aspartate aminotransferase type Ic	General	0.5762	7.5786e-02	3.6397e-01	NO
MMAR_RS11530	MMAR_RS11530	phytanoyl-CoA dioxygenase family protein	General	4.4744	7.5943e-02	3.6423e-01	NO
MMAR_RS10925	pyrR	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	General	-1.2551	7.6384e-02	3.6600e-01	NO
MMAR_RS07620	MMAR_RS07620	hypothetical protein	General	0.7292	7.6661e-02	3.6661e-01	NO
MMAR_RS11120	fadD12	acyl-CoA ligase FadD12	General	0.7292	7.6661e-02	3.6661e-01	NO
MMAR_RS24430	MMAR_RS24430	DUF1416 domain-containing protein	General	-1.1940	7.6808e-02	3.6696e-01	NO
MMAR_RS13470	MMAR_RS13470	DUF881 domain-containing protein	General	1.3913	7.7686e-02	3.7080e-01	NO
MMAR_RS05100	rplD	50S ribosomal protein L4	General	-0.7658	7.8375e-02	3.7373e-01	NO
MMAR_RS03800	MMAR_RS03800	NAD(P)/FAD-dependent oxidoreductase	General	-1.1074	7.8612e-02	3.7450e-01	NO
MMAR_RS12025	trpC	indole-3-glycerol phosphate synthase TrpC	General	-1.3359	7.8843e-02	3.7489e-01	NO
MMAR_RS24335	MMAR_RS24335	SAM-dependent methyltransferase	General	1.3903	7.8844e-02	3.7489e-01	NO
MMAR_RS14410	MMAR_RS14410	hypothetical protein	General	4.4752	7.9020e-02	3.7509e-01	NO
MMAR_RS16400	glnA	type I glutamate--ammonia ligase	General	-0.6466	7.9037e-02	3.7509e-01	NO
MMAR_RS03085	MMAR_RS03085	amino acid permease	General	-0.7903	7.9372e-02	3.7632e-01	NO
MMAR_RS17160	MMAR_RS17160	FAD-dependent monooxygenase	General	4.1463	7.9488e-02	3.7650e-01	NO
MMAR_RS08420	gatC	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	General	3.4908	8.0468e-02	3.7683e-01	NO
MMAR_RS09690	MMAR_RS09690	alpha/beta fold hydrolase	General	3.4908	8.0468e-02	3.7683e-01	NO
MMAR_RS10335	MMAR_RS10335	class I SAM-dependent methyltransferase	General	3.4908	8.0468e-02	3.7683e-01	NO
MMAR_RS14390	MMAR_RS14390	Rv1363c family protein	General	3.4908	8.0468e-02	3.7683e-01	NO
