gene_id	gene_symbol	RFP3D11	RFP3D39	RFP3D47	RFPNG14	RFPNG35	RFPNG45	RFPRPM4	RFPRPM41	RFPRPM6	protein
MMAR_RS12675	MMAR_RS12675	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	NHL repeat-containing protein
MMAR_RS12680	MMAR_RS12680	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	IS4 family transposase
MMAR_RS12685	MMAR_RS12685	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS29975	MMAR_RS29975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS12695	MMAR_RS12695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF732 domain-containing protein
MMAR_RS30240	MMAR_RS30240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS12710	MMAR_RS12710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	YHS domain-containing protein
MMAR_RS12720	MMAR_RS12720	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	IS3-like element ISMyma3 family transposase
MMAR_RS12730	MMAR_RS12730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	adenylate/guanylate cyclase domain-containing protein
MMAR_RS12735	MMAR_RS12735	7.4721	6.6074	6.5072	6.4969	6.1362	0.0000	5.4136	5.4136	0.0000	glycoside hydrolase family 64 protein
MMAR_RS12740	MMAR_RS12740	6.7406	7.1874	5.5229	4.9436	6.1362	6.7695	7.3880	7.3880	6.8425	phosphatidylethanolamine N-methyltransferase family domain-containing protein
MMAR_RS12750	MMAR_RS12750	6.7406	5.6221	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	hypothetical protein
MMAR_RS12755	MMAR_RS12755	7.1522	5.6221	7.4992	7.2275	4.1965	7.3501	6.9758	6.9758	0.0000	heme-binding protein
MMAR_RS12760	MMAR_RS12760	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	class I SAM-dependent methyltransferase
MMAR_RS29395	MMAR_RS29395	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS12765	MMAR_RS12765	6.1623	5.6221	6.5072	4.9436	5.7280	5.7827	5.4136	5.4136	0.0000	aldose epimerase family protein
MMAR_RS12770	MMAR_RS12770	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	transglutaminase-like domain-containing protein
MMAR_RS12775	MMAR_RS12775	6.7406	5.6221	6.5072	6.4969	7.1259	8.3457	0.0000	0.0000	0.0000	LLM class flavin-dependent oxidoreductase
MMAR_RS12780	MMAR_RS12780	7.9552	0.0000	7.4992	8.7067	7.1259	7.7629	0.0000	0.0000	0.0000	Rv0792c family HTH-type transcriptional regulator
MMAR_RS12785	MMAR_RS12785	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	putative quinol monooxygenase
MMAR_RS12790	MMAR_RS12790	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	antibiotic biosynthesis monooxygenase
MMAR_RS12795	MMAR_RS12795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	RidA family protein
MMAR_RS12800	idsB	0.0000	5.6221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	geranylgeranyl diphosphate synthase IdsB
MMAR_RS12805	MMAR_RS12805	5.1823	0.0000	5.5229	6.4969	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS12810	MMAR_RS12810	0.0000	5.6221	0.0000	0.0000	4.1965	0.0000	6.9758	6.9758	0.0000	alpha/beta fold hydrolase
MMAR_RS12815	MMAR_RS12815	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GlsB/YeaQ/YmgE family stress response membrane protein
MMAR_RS12820	MMAR_RS12820	6.1623	8.1824	8.4952	4.9436	6.4540	7.3501	5.4136	5.4136	7.4232	glycogen/starch/alpha-glucan phosphorylase
MMAR_RS12825	MMAR_RS12825	5.1823	6.6074	0.0000	0.0000	0.0000	5.7827	6.3965	6.3965	5.8550	glycoside hydrolase
MMAR_RS12830	MMAR_RS12830	7.1522	5.6221	0.0000	5.9199	5.1566	8.0835	6.3965	6.3965	6.8425	linear amide C-N hydrolase
MMAR_RS12835	MMAR_RS12835	6.7406	7.1874	8.0815	7.4889	7.4458	6.7695	6.9758	6.9758	5.8550	succinic semialdehyde dehydrogenase
MMAR_RS12840	MMAR_RS12840	6.7406	5.6221	7.0868	7.4889	7.4458	5.7827	5.4136	5.4136	0.0000	TolB-like translocation protein
MMAR_RS12845	MMAR_RS12845	0.0000	5.6221	5.5229	5.9199	5.1566	6.7695	0.0000	0.0000	0.0000	SCO6745 family protein
MMAR_RS12850	MMAR_RS12850	7.1522	7.9204	7.0868	6.4969	5.1566	6.7695	7.7082	7.7082	6.8425	MFS transporter
MMAR_RS12855	MMAR_RS12855	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	5.4136	5.4136	5.8550	PE family protein
MMAR_RS12860	MMAR_RS12860	7.4721	8.7657	8.6647	6.4969	6.1362	7.3501	8.5531	8.5531	8.8330	serine/threonine-protein kinase
MMAR_RS12865	MMAR_RS12865	9.0516	9.9159	10.7774	8.0712	8.9259	8.9291	9.5512	9.5512	10.0791	SpoIIAA family protein
MMAR_RS12870	MMAR_RS12870	6.7406	8.1824	8.4952	0.0000	7.4458	7.3501	8.1916	8.1916	6.8425	plasma-membrane proton-efflux P-type ATPase
MMAR_RS12875	MMAR_RS12875	6.1623	6.6074	7.0868	4.9436	4.1965	7.3501	7.3880	7.3880	0.0000	APC family permease
MMAR_RS12880	MMAR_RS12880	0.0000	5.6221	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS12885	MMAR_RS12885	5.1823	7.1874	7.0868	5.9199	6.9348	5.7827	7.3880	7.3880	6.8425	serine/threonine protein kinase PknE
MMAR_RS12890	MMAR_RS12890	5.1823	5.6221	0.0000	0.0000	6.1362	0.0000	5.4136	5.4136	0.0000	acyltransferase family protein
MMAR_RS12895	MMAR_RS12895	0.0000	5.6221	0.0000	4.9436	6.1362	7.3501	5.4136	5.4136	5.8550	potassium/proton antiporter
MMAR_RS12900	MMAR_RS12900	5.1823	5.6221	0.0000	5.9199	4.1965	0.0000	5.4136	5.4136	5.8550	potassium channel family protein
MMAR_RS12905	MMAR_RS12905	7.4721	7.9204	7.0868	6.9080	6.9348	5.7827	7.3880	7.3880	6.8425	Tex family protein
MMAR_RS12910	MMAR_RS12910	8.7304	8.7657	8.3031	8.6001	9.6719	8.3457	8.1916	8.1916	6.8425	glycoside hydrolase family 183 protein
MMAR_RS12915	MMAR_RS12915	6.7406	5.6221	0.0000	5.9199	7.1259	6.7695	7.3880	7.3880	0.0000	FAD-dependent oxidoreductase
MMAR_RS12920	MMAR_RS12920	6.1623	5.6221	5.5229	4.9436	5.7280	6.7695	6.3965	6.3965	0.0000	DUF1295 domain-containing protein
MMAR_RS12925	uppS	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.4136	5.4136	0.0000	polyprenyl diphosphate synthase
MMAR_RS12930	MMAR_RS12930	6.1623	0.0000	0.0000	4.9436	0.0000	5.7827	5.4136	5.4136	0.0000	NYN domain-containing protein
MMAR_RS27845	MMAR_RS27845	8.6052	9.4020	8.4952	7.4889	6.4540	5.7827	7.7082	7.7082	8.1568	PPE family protein
MMAR_RS12940	MMAR_RS12940	0.0000	6.6074	6.5072	0.0000	0.0000	0.0000	0.0000	0.0000	7.4232	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS12945	MMAR_RS12945	5.1823	0.0000	5.5229	4.9436	5.1566	6.7695	0.0000	0.0000	5.8550	NRAMP family divalent metal transporter
MMAR_RS12950	MMAR_RS12950	5.1823	7.1874	5.5229	4.9436	0.0000	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS12955	MMAR_RS12955	0.0000	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	zinc ribbon domain-containing protein
MMAR_RS12960	MMAR_RS12960	0.0000	0.0000	0.0000	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	PE family protein
MMAR_RS12965	MMAR_RS12965	5.1823	0.0000	0.0000	0.0000	5.7280	0.0000	5.4136	5.4136	5.8550	acyl-CoA synthetase
MMAR_RS12970	MMAR_RS12970	5.1823	0.0000	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	WS/DGAT/MGAT family O-acyltransferase
MMAR_RS12975	MMAR_RS12975	0.0000	0.0000	5.5229	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	wax ester/triacylglycerol synthase family O-acyltransferase
MMAR_RS12980	MMAR_RS12980	5.1823	0.0000	5.5229	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS12985	MMAR_RS12985	6.1623	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	PucR family transcriptional regulator
MMAR_RS12990	MMAR_RS12990	5.1823	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	2,4'-dihydroxyacetophenone dioxygenase family protein
MMAR_RS12995	MMAR_RS12995	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	DUF1330 domain-containing protein
MMAR_RS13000	MMAR_RS13000	0.0000	0.0000	5.5229	0.0000	6.1362	5.7827	5.4136	5.4136	5.8550	MFS transporter
MMAR_RS13005	MMAR_RS13005	0.0000	6.6074	7.4992	5.9199	7.4458	5.7827	0.0000	0.0000	5.8550	molybdopterin-dependent oxidoreductase
MMAR_RS13010	MMAR_RS13010	7.9552	6.6074	8.0815	8.2227	6.7143	7.7629	7.3880	7.3880	0.0000	serine/threonine-protein kinase
MMAR_RS13015	MMAR_RS13015	6.7406	5.6221	6.5072	8.3597	6.4540	0.0000	6.3965	6.3965	0.0000	hypothetical protein
MMAR_RS13020	MMAR_RS13020	8.3165	7.9204	7.8195	9.0685	7.5825	8.7596	8.8419	8.8419	7.4232	primary-amine oxidase
MMAR_RS13025	MMAR_RS13025	6.1623	6.6074	7.0868	6.9080	6.4540	5.7827	7.9700	7.9700	6.8425	APC family permease
MMAR_RS13030	MMAR_RS13030	7.9552	6.6074	8.0815	6.9080	7.1259	6.7695	7.7082	7.7082	8.6408	gamma-aminobutyraldehyde dehydrogenase
MMAR_RS13035	MMAR_RS13035	6.1623	6.6074	6.5072	4.9436	4.1965	6.7695	0.0000	0.0000	7.8362	DUF1254 domain-containing protein
MMAR_RS13040	MMAR_RS13040	8.9523	9.4020	9.0789	8.6001	7.9288	6.7695	9.3815	9.3815	9.1543	FHA domain-containing protein
MMAR_RS13045	MMAR_RS13045	5.1823	5.6221	6.5072	0.0000	6.1362	0.0000	6.3965	6.3965	0.0000	hypothetical protein
MMAR_RS13050	MMAR_RS13050	0.0000	0.0000	0.0000	0.0000	5.1566	6.7695	0.0000	0.0000	0.0000	M48 family metallopeptidase
MMAR_RS13055	MMAR_RS13055	5.1823	0.0000	6.5072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	GNAT family N-acetyltransferase
MMAR_RS13060	MMAR_RS13060	0.0000	6.6074	0.0000	4.9436	4.1965	0.0000	6.3965	6.3965	7.4232	class I adenylate-forming enzyme family protein
MMAR_RS13065	MMAR_RS13065	0.0000	5.6221	5.5229	5.9199	0.0000	0.0000	5.4136	5.4136	5.8550	class II aldolase/adducin family protein
MMAR_RS13070	MMAR_RS13070	7.4721	5.6221	6.5072	0.0000	5.1566	6.7695	5.4136	5.4136	5.8550	amidohydrolase family protein
MMAR_RS29745	MMAR_RS29745	6.7406	0.0000	6.5072	5.9199	5.1566	5.7827	6.3965	6.3965	0.0000	hypothetical protein
MMAR_RS13075	MMAR_RS13075	7.6089	7.5999	8.8164	6.7568	6.5900	6.6771	7.3880	7.3880	7.8789	IS481-like element ISMyma6 family transposase
MMAR_RS13080	MMAR_RS13080	7.9552	8.4041	9.4002	5.9199	7.2947	8.7596	8.5531	8.5531	9.8314	CBS domain-containing protein
MMAR_RS13085	MMAR_RS13085	0.0000	0.0000	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	alpha/beta hydrolase
MMAR_RS13090	MMAR_RS13090	0.0000	5.6221	6.5072	4.9436	4.1965	5.7827	5.4136	5.4136	5.8550	flavin-containing monooxygenase
MMAR_RS13095	MMAR_RS13095	5.1823	5.6221	0.0000	4.9436	4.1965	5.7827	5.4136	5.4136	5.8550	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS13100	MMAR_RS13100	6.1623	0.0000	0.0000	4.9436	5.1566	5.7827	0.0000	0.0000	7.4232	hypothetical protein
MMAR_RS13105	fadD1	7.4721	5.6221	7.4992	4.9436	6.1362	7.3501	5.4136	5.4136	6.8425	fatty-acid--CoA ligase FadD1
MMAR_RS13110	MMAR_RS13110	5.1823	5.6221	0.0000	0.0000	0.0000	6.7695	6.3965	6.3965	0.0000	alpha/beta hydrolase
MMAR_RS13115	MMAR_RS13115	6.7406	7.5999	8.3031	4.9436	4.1965	6.7695	6.9758	6.9758	7.4232	FAD-dependent oxidoreductase
MMAR_RS13120	MMAR_RS13120	0.0000	6.6074	7.4992	0.0000	0.0000	0.0000	6.3965	6.3965	5.8550	Gfo/Idh/MocA family protein
MMAR_RS28365	MMAR_RS28365	8.3165	6.6074	8.3031	8.7067	7.2947	7.7629	6.9758	6.9758	8.8330	hypothetical protein
MMAR_RS13125	MMAR_RS13125	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	glycosyltransferase
MMAR_RS13130	MMAR_RS13130	5.1823	0.0000	5.5229	4.9436	4.1965	0.0000	6.9758	6.9758	5.8550	DUF4344 domain-containing metallopeptidase
MMAR_RS13135	MMAR_RS13135	6.1623	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	cytochrome P450
MMAR_RS29750	MMAR_RS29750	5.1823	6.6074	5.5229	6.9080	0.0000	0.0000	5.4136	5.4136	5.8550	hypothetical protein
MMAR_RS30245	MMAR_RS30245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	hypothetical protein
MMAR_RS13145	MMAR_RS13145	5.1823	0.0000	0.0000	0.0000	5.1566	0.0000	0.0000	0.0000	5.8550	SDR family NAD(P)-dependent oxidoreductase
MMAR_RS13150	MMAR_RS13150	7.1522	0.0000	5.5229	6.9080	5.1566	8.5674	0.0000	0.0000	0.0000	WS/DGAT/MGAT family O-acyltransferase
MMAR_RS13155	MMAR_RS13155	6.7406	6.6074	6.5072	5.9199	4.1965	0.0000	6.9758	6.9758	7.8362	heavy metal-binding domain-containing protein
MMAR_RS13160	MMAR_RS13160	5.1823	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	5.8550	DUF5073 family protein
MMAR_RS13165	MMAR_RS13165	5.1823	5.6221	8.8164	5.9199	4.1965	5.7827	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS13170	MMAR_RS13170	5.1823	0.0000	0.0000	0.0000	5.1566	5.7827	5.4136	5.4136	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS13175	MMAR_RS13175	5.1823	5.6221	5.5229	5.9199	4.1965	8.3457	0.0000	0.0000	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS13180	MMAR_RS13180	0.0000	0.0000	6.5072	5.9199	6.1362	0.0000	5.4136	5.4136	6.8425	class I SAM-dependent methyltransferase
MMAR_RS13185	MMAR_RS13185	5.1823	6.6074	9.1941	8.3597	8.9764	9.3434	5.4136	5.4136	7.8362	thioredoxin family protein
MMAR_RS13190	MMAR_RS13190	6.1623	6.6074	8.4952	6.4969	7.5825	9.2181	6.3965	6.3965	0.0000	metal-sensitive transcriptional regulator
MMAR_RS13195	MMAR_RS13195	8.9523	7.9204	9.3009	8.0712	7.5825	9.4587	7.7082	7.7082	8.8330	DUF302 domain-containing protein
MMAR_RS13200	MMAR_RS13200	5.1823	5.6221	6.5072	4.9436	6.4540	6.7695	8.1916	8.1916	7.8362	carboxymuconolactone decarboxylase family protein
MMAR_RS13205	MMAR_RS13205	6.1623	6.6074	7.0868	0.0000	6.1362	0.0000	7.3880	7.3880	5.8550	PE family protein
MMAR_RS13210	MMAR_RS13210	7.7338	7.5999	7.4992	6.9080	6.9348	8.0835	7.3880	7.3880	8.1568	amino acid deaminase/aldolase
MMAR_RS13215	MMAR_RS13215	8.1471	7.9204	5.5229	7.9020	6.1362	7.3501	6.3965	6.3965	7.4232	M28 family metallopeptidase
MMAR_RS13220	MMAR_RS13220	8.3165	5.6221	7.0868	5.9199	7.8224	5.7827	8.1916	8.1916	8.4190	D-arabinono-1,4-lactone oxidase
MMAR_RS13225	MMAR_RS13225	7.1522	8.5962	9.6629	6.9080	7.8224	9.0808	7.9700	7.9700	9.5322	wax ester/triacylglycerol synthase domain-containing protein
MMAR_RS13230	MMAR_RS13230	0.0000	0.0000	5.5229	0.0000	6.7143	7.3501	0.0000	0.0000	7.4232	PPE family protein
MMAR_RS13235	MMAR_RS13235	5.1823	5.6221	5.5229	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	TetR/AcrR family transcriptional regulator
MMAR_RS29400	MMAR_RS29400	0.0000	0.0000	5.5229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS13240	MMAR_RS13240	6.1623	0.0000	0.0000	6.4969	4.1965	0.0000	0.0000	0.0000	5.8550	cytochrome P450
MMAR_RS13245	MMAR_RS13245	6.1623	0.0000	5.5229	0.0000	0.0000	5.7827	6.3965	6.3965	5.8550	TetR/AcrR family transcriptional regulator
MMAR_RS13250	MMAR_RS13250	5.1823	0.0000	0.0000	0.0000	4.1965	0.0000	5.4136	5.4136	6.8425	PE family protein
MMAR_RS13255	biuH	0.0000	5.6221	0.0000	0.0000	0.0000	5.7827	5.4136	5.4136	6.8425	biuret amidohydrolase
MMAR_RS13260	MMAR_RS13260	0.0000	6.6074	5.5229	5.9199	0.0000	5.7827	5.4136	5.4136	0.0000	DUF6941 family protein
MMAR_RS13265	MMAR_RS13265	5.1823	5.6221	7.8195	5.9199	6.9348	9.2181	6.9758	6.9758	7.4232	DUF4407 domain-containing protein
MMAR_RS13275	MMAR_RS13275	8.4680	8.5962	6.5072	0.0000	5.1566	0.0000	6.9758	6.9758	8.4190	hypothetical protein
MMAR_RS13280	MMAR_RS13280	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	0.0000	0.0000	0.0000	SRPBCC family protein
MMAR_RS13285	malQ	6.1623	7.1874	6.5072	4.9436	5.7280	6.7695	5.4136	5.4136	5.8550	4-alpha-glucanotransferase
MMAR_RS13290	eccB	8.9523	9.1799	8.9536	7.4889	7.7074	8.3457	9.0824	9.0824	9.0026	type VII secretion protein EccB
MMAR_RS13295	MMAR_RS13295	10.0975	9.8420	10.2473	8.7067	9.4031	8.5674	10.0246	10.0246	10.4747	type VII secretion protein EccC
MMAR_RS13300	MMAR_RS13300	6.1623	7.5999	5.5229	7.7102	6.9348	7.3501	7.7082	7.7082	6.8425	cytochrome P450
MMAR_RS13305	MMAR_RS13305	5.1823	0.0000	5.5229	0.0000	0.0000	0.0000	6.3965	6.3965	0.0000	ferredoxin FdxE
MMAR_RS13310	MMAR_RS13310	7.4721	0.0000	5.5229	9.0685	8.2901	6.7695	7.3880	7.3880	7.4232	PPE family protein
MMAR_RS13315	MMAR_RS13315	5.1823	0.0000	0.0000	4.9436	5.1566	0.0000	5.4136	5.4136	5.8550	PE family protein
MMAR_RS13320	MMAR_RS13320	7.7338	7.5999	8.3031	7.9020	7.9288	0.0000	0.0000	0.0000	5.8550	PPE family protein
MMAR_RS13325	MMAR_RS13325	6.7406	6.6074	0.0000	4.9436	6.1362	5.7827	0.0000	0.0000	7.4232	DUF732 domain-containing protein
MMAR_RS13330	MMAR_RS13330	9.0516	8.1824	8.0815	8.2227	7.9288	7.3501	8.7047	8.7047	7.4232	type VII secretion system ESX-5 target PE19
MMAR_RS13335	esxM	8.4680	9.1799	9.6629	8.6001	8.3820	5.7827	8.7047	8.7047	9.5017	type VII secretion system effector EsxM
MMAR_RS13340	MMAR_RS13340	8.6075	8.3890	9.7249	9.0685	8.1847	7.8330	8.8678	8.8678	9.6896	WXG100 family type VII secretion target
MMAR_RS13345	MMAR_RS13345	9.0516	9.1799	9.8147	8.3597	8.9764	8.0835	9.5512	9.5512	8.6408	ESX secretion-associated protein EspG
MMAR_RS13350	eccD	8.4680	9.0546	8.8164	7.2275	8.0280	7.3501	8.7047	8.7047	8.8330	type VII secretion integral membrane protein EccD
MMAR_RS13355	mycP5	9.0516	9.0546	9.3009	7.4889	8.2901	7.3501	9.1891	9.1891	9.4169	type VII secretion system ESX-5 serine protease mycosin MycP5
MMAR_RS13360	eccE	9.6033	9.5944	8.8164	6.9080	8.0280	7.3501	9.2885	9.2885	9.0026	type VII secretion protein EccE
MMAR_RS13365	eccA5	9.1446	8.5962	9.1941	7.9020	5.1566	5.7827	7.9700	7.9700	9.2916	type VII secretion system ESX-5 AAA family ATPase EccA5
MMAR_RS13370	MMAR_RS13370	0.0000	0.0000	0.0000	0.0000	0.0000	5.7827	6.3965	6.3965	5.8550	PPE family protein
MMAR_RS13375	MMAR_RS13375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	PPE family protein
MMAR_RS13380	MMAR_RS13380	0.0000	0.0000	0.0000	4.9436	4.1965	0.0000	0.0000	0.0000	0.0000	PPE family protein
MMAR_RS13385	MMAR_RS13385	0.0000	6.6074	6.5072	6.4969	5.1566	6.7695	5.4136	5.4136	5.8550	PPE family protein
MMAR_RS13390	MMAR_RS13390	5.1823	5.6221	7.4992	6.4969	6.1362	0.0000	6.3965	6.3965	0.0000	PPE family protein
MMAR_RS13395	MMAR_RS13395	7.1522	0.0000	5.5229	4.9436	5.7280	6.7695	0.0000	0.0000	0.0000	DUF732 domain-containing protein
MMAR_RS13400	MMAR_RS13400	0.0000	0.0000	0.0000	4.9436	0.0000	5.7827	5.4136	5.4136	0.0000	MgtC/SapB family protein
MMAR_RS13405	MMAR_RS13405	6.7406	0.0000	5.5229	4.9436	5.7280	5.7827	6.9758	6.9758	6.8425	NAD(P)/FAD-dependent oxidoreductase
MMAR_RS30250	MMAR_RS30250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	hypothetical protein
MMAR_RS30255	MMAR_RS30255	0.0000	0.0000	0.0000	0.0000	0.0000	5.7827	0.0000	0.0000	0.0000	alpha/beta hydrolase fold domain-containing protein
MMAR_RS13415	MMAR_RS13415	8.8456	7.1874	8.3031	8.6001	8.5118	10.8015	9.0824	9.0824	8.4190	sterol desaturase family protein
MMAR_RS13420	MMAR_RS13420	6.1623	7.1874	7.4992	8.4849	6.7143	8.3457	7.9700	7.9700	7.4232	Rv1815 family serine proteinase
MMAR_RS13425	MMAR_RS13425	7.9552	5.6221	0.0000	7.4889	5.1566	7.3501	6.3965	6.3965	5.8550	VOC family protein
MMAR_RS13430	MMAR_RS13430	6.7406	8.1824	6.5072	8.3597	7.5825	8.3457	6.3965	6.3965	5.8550	FAD-binding protein
MMAR_RS13435	MMAR_RS13435	0.0000	0.0000	0.0000	4.9436	0.0000	0.0000	5.4136	5.4136	0.0000	PE family protein
MMAR_RS13440	MMAR_RS13440	7.7338	7.1874	8.4952	7.4889	7.9288	6.7695	5.4136	5.4136	7.4232	vitamin B12 ABC transporter pemease/ATP-binding protein BacA
MMAR_RS13445	MMAR_RS13445	5.1823	6.6074	5.5229	0.0000	0.0000	0.0000	6.3965	6.3965	6.8425	acetolactate synthase
MMAR_RS13450	secA2	8.3165	8.5962	8.9536	6.9080	7.2947	6.7695	8.8419	8.8419	8.6408	accessory Sec system translocase SecA2
MMAR_RS13455	MMAR_RS13455	6.1623	0.0000	0.0000	0.0000	5.1566	0.0000	5.4136	5.4136	5.8550	CDP-alcohol phosphatidyltransferase family protein
MMAR_RS13460	MMAR_RS13460	5.1823	5.6221	0.0000	0.0000	5.1566	5.7827	0.0000	0.0000	0.0000	DUF881 domain-containing protein
MMAR_RS13465	MMAR_RS13465	5.1823	7.1874	0.0000	0.0000	0.0000	5.7827	5.4136	5.4136	5.8550	small basic family protein
MMAR_RS13470	MMAR_RS13470	6.1623	7.5999	8.0815	5.9199	4.1965	0.0000	5.4136	5.4136	6.8425	DUF881 domain-containing protein
MMAR_RS13475	gcvH	6.1623	0.0000	7.4992	4.9436	5.7280	6.7695	6.3965	6.3965	8.4190	glycine cleavage system protein GcvH
MMAR_RS13480	garA	7.7338	8.7657	8.6647	7.9020	8.5788	9.0808	8.5531	8.5531	8.6408	glycogen accumulation regulator GarA
MMAR_RS13485	ftsR	7.1522	9.0546	7.4992	5.9199	7.2947	7.3501	7.9700	7.9700	8.4190	transcriptional regulator FtsR
MMAR_RS13490	MMAR_RS13490	7.1522	8.1824	7.8195	7.2275	6.4540	7.7629	5.4136	5.4136	8.1568	bifunctional nuclease family protein
MMAR_RS13495	MMAR_RS13495	9.4660	10.0533	9.3009	7.9020	7.7074	8.7596	9.7733	9.7733	9.0026	MerR family transcriptional regulator
MMAR_RS13500	gcvP	8.1471	9.6817	8.3031	7.9020	7.7074	7.3501	9.5512	9.5512	8.8330	aminomethyl-transferring glycine dehydrogenase
MMAR_RS13505	MMAR_RS13505	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS13510	MMAR_RS13510	7.4721	7.5999	7.0868	4.9436	6.4540	6.7695	7.3880	7.3880	7.4232	haloalkane dehalogenase
MMAR_RS13515	MMAR_RS13515	0.0000	5.6221	5.5229	0.0000	5.1566	0.0000	5.4136	5.4136	6.8425	alpha/beta fold hydrolase
MMAR_RS13520	MMAR_RS13520	8.1471	9.0546	8.8164	7.4889	8.0280	5.7827	8.7047	8.7047	9.5322	substrate-binding domain-containing protein
MMAR_RS13525	MMAR_RS13525	9.9508	10.1787	10.3992	9.5982	9.7896	9.3434	10.1879	10.1879	8.6408	malate synthase G
MMAR_RS13530	MMAR_RS13530	0.0000	0.0000	0.0000	0.0000	4.1965	0.0000	0.0000	0.0000	0.0000	PE family protein
MMAR_RS13535	MMAR_RS13535	6.7406	6.6074	6.5072	6.9080	5.1566	5.7827	6.3965	6.3965	5.8550	hemolysin family protein
MMAR_RS13540	MMAR_RS13540	7.1522	5.6221	7.4992	6.9080	6.4540	6.7695	0.0000	0.0000	6.8425	hemolysin family protein
